time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
1.75,0.0,1.3638839391205693e-06,False,torchcrepe,50.0,2000.0,full
1.76,0.0,4.4333458504297596e-07,False,torchcrepe,50.0,2000.0,full
1.77,0.0,4.4333458504297596e-07,False,torchcrepe,50.0,2000.0,full
1.78,0.0,3.45783814736933e-06,False,torchcrepe,50.0,2000.0,full
1.79,0.0,4.632692707673414e-06,False,torchcrepe,50.0,2000.0,full
1.8,0.0,9.068600775208324e-06,False,torchcrepe,50.0,2000.0,full
1.81,0.0,9.068600775208324e-06,False,torchcrepe,50.0,2000.0,full
1.82,0.0,1.3169187695893925e-05,False,torchcrepe,50.0,2000.0,full
1.83,0.0,1.3169187695893925e-05,False,torchcrepe,50.0,2000.0,full
1.84,0.0,7.680814633204136e-06,False,torchcrepe,50.0,2000.0,full
1.85,0.0,2.5023177840921562e-06,False,torchcrepe,50.0,2000.0,full
1.86,0.0,2.0405886971275322e-06,False,torchcrepe,50.0,2000.0,full
1.87,0.0,9.812081316340482e-07,False,torchcrepe,50.0,2000.0,full
1.88,0.0,9.812081316340482e-07,False,torchcrepe,50.0,2000.0,full
1.89,0.0,8.728128477741848e-07,False,torchcrepe,50.0,2000.0,full
1.9,0.0,8.06982882295415e-07,False,torchcrepe,50.0,2000.0,full
1.91,0.0,8.06982882295415e-07,False,torchcrepe,50.0,2000.0,full
1.92,0.0,3.2243458463199204e-06,False,torchcrepe,50.0,2000.0,full
1.93,0.0,1.926155891851522e-05,False,torchcrepe,50.0,2000.0,full
1.94,0.0,0.0005718719330616295,False,torchcrepe,50.0,2000.0,full
1.95,0.0,0.0005718719330616295,False,torchcrepe,50.0,2000.0,full
1.96,0.0,0.0001583677949383855,False,torchcrepe,50.0,2000.0,full
1.97,0.0,4.171563341515139e-05,False,torchcrepe,50.0,2000.0,full
1.98,0.0,9.793021490622777e-06,False,torchcrepe,50.0,2000.0,full
1.99,0.0,4.685785825131461e-06,False,torchcrepe,50.0,2000.0,full
2.0,0.0,2.6539455575402826e-06,False,torchcrepe,50.0,2000.0,full
2.01,0.0,1.8885723420680733e-06,False,torchcrepe,50.0,2000.0,full
2.02,0.0,1.0597638038234436e-06,False,torchcrepe,50.0,2000.0,full
2.03,0.0,1.0597638038234436e-06,False,torchcrepe,50.0,2000.0,full
2.04,0.0,1.7207920564032975e-06,False,torchcrepe,50.0,2000.0,full
2.05,0.0,7.975409062055405e-06,False,torchcrepe,50.0,2000.0,full
2.06,0.0,3.479922816040926e-05,False,torchcrepe,50.0,2000.0,full
2.07,0.0,3.479922816040926e-05,False,torchcrepe,50.0,2000.0,full
2.08,0.0,2.3345166482613422e-05,False,torchcrepe,50.0,2000.0,full
2.09,0.0,1.2191304449515883e-05,False,torchcrepe,50.0,2000.0,full
2.1,0.0,9.438424058316741e-06,False,torchcrepe,50.0,2000.0,full
2.11,0.0,3.2230914257525e-06,False,torchcrepe,50.0,2000.0,full
2.12,0.0,9.382006282976363e-07,False,torchcrepe,50.0,2000.0,full
2.13,0.0,9.382006282976363e-07,False,torchcrepe,50.0,2000.0,full
