time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_min_hz
80.68,291.5899353027344,1.0,True,fcpe,50.0,2000.0,80.0
80.69,292.14422607421875,1.0,True,fcpe,50.0,2000.0,80.0
80.7,292.83575439453125,1.0,True,fcpe,50.0,2000.0,80.0
80.71,195.25967407226562,1.0,True,fcpe,50.0,2000.0,80.0
80.72,194.96493530273438,1.0,True,fcpe,50.0,2000.0,80.0
80.73,195.5106201171875,1.0,True,fcpe,50.0,2000.0,80.0
80.74,195.1383056640625,1.0,True,fcpe,50.0,2000.0,80.0
80.75,195.4116973876953,1.0,True,fcpe,50.0,2000.0,80.0
80.76,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.77,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.78,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.79,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.8,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.81,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.82,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.83,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.84,0.0,1.0,True,fcpe,50.0,2000.0,80.0
80.85,241.97482299804688,1.0,True,fcpe,50.0,2000.0,80.0
80.86,242.6903076171875,1.0,True,fcpe,50.0,2000.0,80.0
80.87,243.25157165527344,1.0,True,fcpe,50.0,2000.0,80.0
80.88,245.57998657226562,1.0,True,fcpe,50.0,2000.0,80.0
80.89,254.7280731201172,1.0,True,fcpe,50.0,2000.0,80.0
80.9,259.3453674316406,1.0,True,fcpe,50.0,2000.0,80.0
80.91,262.0738830566406,1.0,True,fcpe,50.0,2000.0,80.0
80.92,261.9775695800781,1.0,True,fcpe,50.0,2000.0,80.0
80.93,262.674072265625,1.0,True,fcpe,50.0,2000.0,80.0
80.94,293.0688171386719,1.0,True,fcpe,50.0,2000.0,80.0
80.95,263.5381164550781,1.0,True,fcpe,50.0,2000.0,80.0
80.96,263.0,1.0,True,fcpe,50.0,2000.0,80.0
80.97,262.0245056152344,1.0,True,fcpe,50.0,2000.0,80.0
80.98,262.92230224609375,1.0,True,fcpe,50.0,2000.0,80.0
80.99,289.0948181152344,1.0,True,fcpe,50.0,2000.0,80.0
81.0,290.637939453125,1.0,True,fcpe,50.0,2000.0,80.0
81.01,290.98492431640625,1.0,True,fcpe,50.0,2000.0,80.0
81.02,291.09423828125,1.0,True,fcpe,50.0,2000.0,80.0
81.03,291.1051940917969,1.0,True,fcpe,50.0,2000.0,80.0
81.04,291.2427062988281,1.0,True,fcpe,50.0,2000.0,80.0
81.05,291.7029113769531,1.0,True,fcpe,50.0,2000.0,80.0
81.06,291.9366149902344,1.0,True,fcpe,50.0,2000.0,80.0
81.07,292.1797790527344,1.0,True,fcpe,50.0,2000.0,80.0
81.08,292.2579345703125,1.0,True,fcpe,50.0,2000.0,80.0
81.09,292.1114196777344,1.0,True,fcpe,50.0,2000.0,80.0
81.1,291.6203918457031,1.0,True,fcpe,50.0,2000.0,80.0
81.11,291.201416015625,1.0,True,fcpe,50.0,2000.0,80.0
81.12,291.1083679199219,1.0,True,fcpe,50.0,2000.0,80.0
81.13,290.7972717285156,1.0,True,fcpe,50.0,2000.0,80.0
81.14,289.94781494140625,1.0,True,fcpe,50.0,2000.0,80.0
81.15,290.6375732421875,1.0,True,fcpe,50.0,2000.0,80.0
81.16,292.6265869140625,1.0,True,fcpe,50.0,2000.0,80.0
81.17,294.37811279296875,1.0,True,fcpe,50.0,2000.0,80.0
81.18,294.4467468261719,1.0,True,fcpe,50.0,2000.0,80.0
81.19,293.3253173828125,1.0,True,fcpe,50.0,2000.0,80.0
81.2,292.3370361328125,1.0,True,fcpe,50.0,2000.0,80.0
81.21,291.6943359375,1.0,True,fcpe,50.0,2000.0,80.0
81.22,291.7639465332031,1.0,True,fcpe,50.0,2000.0,80.0
81.23,291.4642028808594,1.0,True,fcpe,50.0,2000.0,80.0
81.24,289.5982360839844,1.0,True,fcpe,50.0,2000.0,80.0
81.25,286.4245300292969,1.0,True,fcpe,50.0,2000.0,80.0
81.26,285.18035888671875,1.0,True,fcpe,50.0,2000.0,80.0
81.27,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.28,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.29,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.3,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.31,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.32,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.33,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.34,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.35,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.36,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.37,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.38,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.39,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.4,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.41,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.42,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.43,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.44,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.45,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.46,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.47,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.48,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.49,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.5,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.51,0.0,1.0,True,fcpe,50.0,2000.0,80.0
81.52,283.5169677734375,1.0,True,fcpe,50.0,2000.0,80.0
81.53,289.65203857421875,1.0,True,fcpe,50.0,2000.0,80.0
81.54,292.5065612792969,1.0,True,fcpe,50.0,2000.0,80.0
81.55,292.12957763671875,1.0,True,fcpe,50.0,2000.0,80.0
81.56,290.92626953125,1.0,True,fcpe,50.0,2000.0,80.0
81.57,291.16522216796875,1.0,True,fcpe,50.0,2000.0,80.0
81.58,292.25164794921875,1.0,True,fcpe,50.0,2000.0,80.0
81.59,292.9156188964844,1.0,True,fcpe,50.0,2000.0,80.0
81.6,292.9247131347656,1.0,True,fcpe,50.0,2000.0,80.0
81.61,292.0914306640625,1.0,True,fcpe,50.0,2000.0,80.0
81.62,291.9369201660156,1.0,True,fcpe,50.0,2000.0,80.0
81.63,292.465576171875,1.0,True,fcpe,50.0,2000.0,80.0
81.64,292.5163269042969,1.0,True,fcpe,50.0,2000.0,80.0
81.65,291.9866943359375,1.0,True,fcpe,50.0,2000.0,80.0
81.66,291.5696105957031,1.0,True,fcpe,50.0,2000.0,80.0
81.67,291.76123046875,1.0,True,fcpe,50.0,2000.0,80.0
81.68,291.819580078125,1.0,True,fcpe,50.0,2000.0,80.0
81.69,291.78662109375,1.0,True,fcpe,50.0,2000.0,80.0
81.7,192.69332885742188,1.0,True,fcpe,50.0,2000.0,80.0
81.71,192.293212890625,1.0,True,fcpe,50.0,2000.0,80.0
81.72,193.52127075195312,1.0,True,fcpe,50.0,2000.0,80.0
81.73,194.26658630371094,1.0,True,fcpe,50.0,2000.0,80.0
81.74,195.8191680908203,1.0,True,fcpe,50.0,2000.0,80.0
81.75,196.94471740722656,1.0,True,fcpe,50.0,2000.0,80.0
81.76,196.74842834472656,1.0,True,fcpe,50.0,2000.0,80.0
81.77,196.68759155273438,1.0,True,fcpe,50.0,2000.0,80.0
81.78,196.62757873535156,1.0,True,fcpe,50.0,2000.0,80.0
81.79,262.4918212890625,1.0,True,fcpe,50.0,2000.0,80.0
81.8,260.60321044921875,1.0,True,fcpe,50.0,2000.0,80.0
81.81,259.9502868652344,1.0,True,fcpe,50.0,2000.0,80.0
81.82,260.39495849609375,1.0,True,fcpe,50.0,2000.0,80.0
81.83,260.6598205566406,1.0,True,fcpe,50.0,2000.0,80.0
81.84,260.82177734375,1.0,True,fcpe,50.0,2000.0,80.0
81.85,261.3093566894531,1.0,True,fcpe,50.0,2000.0,80.0
81.86,260.50738525390625,1.0,True,fcpe,50.0,2000.0,80.0
81.87,254.34007263183594,1.0,True,fcpe,50.0,2000.0,80.0
81.88,246.95909118652344,1.0,True,fcpe,50.0,2000.0,80.0
81.89,244.4776153564453,1.0,True,fcpe,50.0,2000.0,80.0
81.9,243.8197021484375,1.0,True,fcpe,50.0,2000.0,80.0
81.91,243.7288055419922,1.0,True,fcpe,50.0,2000.0,80.0
81.92,195.36398315429688,1.0,True,fcpe,50.0,2000.0,80.0
81.93,195.13714599609375,1.0,True,fcpe,50.0,2000.0,80.0
81.94,195.00405883789062,1.0,True,fcpe,50.0,2000.0,80.0
81.95,194.99021911621094,1.0,True,fcpe,50.0,2000.0,80.0
81.96,194.4832763671875,1.0,True,fcpe,50.0,2000.0,80.0
81.97,194.2306365966797,1.0,True,fcpe,50.0,2000.0,80.0
81.98,194.48764038085938,1.0,True,fcpe,50.0,2000.0,80.0
81.99,195.36947631835938,1.0,True,fcpe,50.0,2000.0,80.0
82.0,195.79637145996094,1.0,True,fcpe,50.0,2000.0,80.0
82.01,196.36422729492188,1.0,True,fcpe,50.0,2000.0,80.0
82.02,196.21578979492188,1.0,True,fcpe,50.0,2000.0,80.0
82.03,194.5946502685547,1.0,True,fcpe,50.0,2000.0,80.0
82.04,193.8135528564453,1.0,True,fcpe,50.0,2000.0,80.0
82.05,193.6373291015625,1.0,True,fcpe,50.0,2000.0,80.0
82.06,260.40545654296875,1.0,True,fcpe,50.0,2000.0,80.0
82.07,259.2884521484375,1.0,True,fcpe,50.0,2000.0,80.0
82.08,259.5288391113281,1.0,True,fcpe,50.0,2000.0,80.0
82.09,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.1,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.11,260.898681640625,1.0,True,fcpe,50.0,2000.0,80.0
82.12,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.13,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.14,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.15,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.16,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.17,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.18,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.19,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.2,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.21,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.22,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.23,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.24,261.0982666015625,1.0,True,fcpe,50.0,2000.0,80.0
82.25,260.8468322753906,1.0,True,fcpe,50.0,2000.0,80.0
82.26,261.24072265625,1.0,True,fcpe,50.0,2000.0,80.0
82.27,263.34185791015625,1.0,True,fcpe,50.0,2000.0,80.0
82.28,260.95074462890625,1.0,True,fcpe,50.0,2000.0,80.0
82.29,257.4351501464844,1.0,True,fcpe,50.0,2000.0,80.0
82.3,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.31,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.32,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.33,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.34,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.35,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.36,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.37,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.38,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.39,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.4,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.41,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.42,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.43,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.44,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.45,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.46,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.47,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.48,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.49,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.5,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.51,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.52,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.53,0.0,1.0,True,fcpe,50.0,2000.0,80.0
82.54,195.21119689941406,1.0,True,fcpe,50.0,2000.0,80.0
82.55,195.37875366210938,1.0,True,fcpe,50.0,2000.0,80.0
82.56,195.57577514648438,1.0,True,fcpe,50.0,2000.0,80.0
82.57,195.70904541015625,1.0,True,fcpe,50.0,2000.0,80.0
82.58,195.87063598632812,1.0,True,fcpe,50.0,2000.0,80.0
82.59,195.73788452148438,1.0,True,fcpe,50.0,2000.0,80.0
82.6,195.7084503173828,1.0,True,fcpe,50.0,2000.0,80.0
82.61,195.75625610351562,1.0,True,fcpe,50.0,2000.0,80.0
82.62,195.81884765625,1.0,True,fcpe,50.0,2000.0,80.0
82.63,195.5460968017578,1.0,True,fcpe,50.0,2000.0,80.0
82.64,195.1792755126953,1.0,True,fcpe,50.0,2000.0,80.0
82.65,195.0603485107422,1.0,True,fcpe,50.0,2000.0,80.0
82.66,194.97274780273438,1.0,True,fcpe,50.0,2000.0,80.0
82.67,194.7769317626953,1.0,True,fcpe,50.0,2000.0,80.0
82.68,194.36285400390625,1.0,True,fcpe,50.0,2000.0,80.0
82.69,194.19686889648438,1.0,True,fcpe,50.0,2000.0,80.0
82.7,194.35116577148438,1.0,True,fcpe,50.0,2000.0,80.0
82.71,193.98037719726562,1.0,True,fcpe,50.0,2000.0,80.0
82.72,193.91177368164062,1.0,True,fcpe,50.0,2000.0,80.0
82.73,193.97561645507812,1.0,True,fcpe,50.0,2000.0,80.0
82.74,194.00537109375,1.0,True,fcpe,50.0,2000.0,80.0
82.75,194.02383422851562,1.0,True,fcpe,50.0,2000.0,80.0
82.76,193.87362670898438,1.0,True,fcpe,50.0,2000.0,80.0
82.77,194.00082397460938,1.0,True,fcpe,50.0,2000.0,80.0
82.78,194.20181274414062,1.0,True,fcpe,50.0,2000.0,80.0
82.79,195.07550048828125,1.0,True,fcpe,50.0,2000.0,80.0
82.8,195.3040771484375,1.0,True,fcpe,50.0,2000.0,80.0
82.81,195.7029571533203,1.0,True,fcpe,50.0,2000.0,80.0
82.82,245.57244873046875,1.0,True,fcpe,50.0,2000.0,80.0
82.83,245.33570861816406,1.0,True,fcpe,50.0,2000.0,80.0
82.84,244.89053344726562,1.0,True,fcpe,50.0,2000.0,80.0
82.85,244.40447998046875,1.0,True,fcpe,50.0,2000.0,80.0
82.86,243.91714477539062,1.0,True,fcpe,50.0,2000.0,80.0
82.87,243.45001220703125,1.0,True,fcpe,50.0,2000.0,80.0
82.88,243.01123046875,1.0,True,fcpe,50.0,2000.0,80.0
82.89,243.09494018554688,1.0,True,fcpe,50.0,2000.0,80.0
82.9,243.60414123535156,1.0,True,fcpe,50.0,2000.0,80.0
82.91,244.05545043945312,1.0,True,fcpe,50.0,2000.0,80.0
82.92,244.66983032226562,1.0,True,fcpe,50.0,2000.0,80.0
82.93,245.56295776367188,1.0,True,fcpe,50.0,2000.0,80.0
82.94,290.5378723144531,1.0,True,fcpe,50.0,2000.0,80.0
82.95,290.8761901855469,1.0,True,fcpe,50.0,2000.0,80.0
82.96,291.3352355957031,1.0,True,fcpe,50.0,2000.0,80.0
82.97,292.7781677246094,1.0,True,fcpe,50.0,2000.0,80.0
82.98,293.0275573730469,1.0,True,fcpe,50.0,2000.0,80.0
82.99,291.80889892578125,1.0,True,fcpe,50.0,2000.0,80.0
83.0,291.7248840332031,1.0,True,fcpe,50.0,2000.0,80.0
83.01,291.73077392578125,1.0,True,fcpe,50.0,2000.0,80.0
83.02,292.24884033203125,1.0,True,fcpe,50.0,2000.0,80.0
83.03,292.5023193359375,1.0,True,fcpe,50.0,2000.0,80.0
83.04,292.08197021484375,1.0,True,fcpe,50.0,2000.0,80.0
83.05,291.99200439453125,1.0,True,fcpe,50.0,2000.0,80.0
83.06,292.1132507324219,1.0,True,fcpe,50.0,2000.0,80.0
83.07,292.45733642578125,1.0,True,fcpe,50.0,2000.0,80.0
83.08,292.36785888671875,1.0,True,fcpe,50.0,2000.0,80.0
83.09,291.8551025390625,1.0,True,fcpe,50.0,2000.0,80.0
83.1,291.09442138671875,1.0,True,fcpe,50.0,2000.0,80.0
83.11,291.71978759765625,1.0,True,fcpe,50.0,2000.0,80.0
83.12,292.80023193359375,1.0,True,fcpe,50.0,2000.0,80.0
83.13,292.8770751953125,1.0,True,fcpe,50.0,2000.0,80.0
83.14,292.9057312011719,1.0,True,fcpe,50.0,2000.0,80.0
83.15,292.4529113769531,1.0,True,fcpe,50.0,2000.0,80.0
83.16,292.2471923828125,1.0,True,fcpe,50.0,2000.0,80.0
83.17,292.57415771484375,1.0,True,fcpe,50.0,2000.0,80.0
83.18,292.5403137207031,1.0,True,fcpe,50.0,2000.0,80.0
83.19,292.46923828125,1.0,True,fcpe,50.0,2000.0,80.0
83.2,291.5869445800781,1.0,True,fcpe,50.0,2000.0,80.0
83.21,291.0953674316406,1.0,True,fcpe,50.0,2000.0,80.0
83.22,291.3938903808594,1.0,True,fcpe,50.0,2000.0,80.0
83.23,293.00244140625,1.0,True,fcpe,50.0,2000.0,80.0
83.24,293.96685791015625,1.0,True,fcpe,50.0,2000.0,80.0
83.25,294.679443359375,1.0,True,fcpe,50.0,2000.0,80.0
83.26,294.71282958984375,1.0,True,fcpe,50.0,2000.0,80.0
83.27,294.3517761230469,1.0,True,fcpe,50.0,2000.0,80.0
83.28,294.12847900390625,1.0,True,fcpe,50.0,2000.0,80.0
83.29,293.97637939453125,1.0,True,fcpe,50.0,2000.0,80.0
83.3,293.2664794921875,1.0,True,fcpe,50.0,2000.0,80.0
83.31,291.9365234375,1.0,True,fcpe,50.0,2000.0,80.0
83.32,291.7731018066406,1.0,True,fcpe,50.0,2000.0,80.0
83.33,291.85992431640625,1.0,True,fcpe,50.0,2000.0,80.0
83.34,292.1832580566406,1.0,True,fcpe,50.0,2000.0,80.0
83.35,292.4691467285156,1.0,True,fcpe,50.0,2000.0,80.0
83.36,292.3041076660156,1.0,True,fcpe,50.0,2000.0,80.0
83.37,292.7275695800781,1.0,True,fcpe,50.0,2000.0,80.0
83.38,293.41375732421875,1.0,True,fcpe,50.0,2000.0,80.0
83.39,293.65338134765625,1.0,True,fcpe,50.0,2000.0,80.0
83.4,293.7667541503906,1.0,True,fcpe,50.0,2000.0,80.0
83.41,293.77734375,1.0,True,fcpe,50.0,2000.0,80.0
83.42,293.55499267578125,1.0,True,fcpe,50.0,2000.0,80.0
83.43,293.3121337890625,1.0,True,fcpe,50.0,2000.0,80.0
83.44,293.3155212402344,1.0,True,fcpe,50.0,2000.0,80.0
83.45,293.4488525390625,1.0,True,fcpe,50.0,2000.0,80.0
83.46,293.5934143066406,1.0,True,fcpe,50.0,2000.0,80.0
83.47,292.96771240234375,1.0,True,fcpe,50.0,2000.0,80.0
83.48,292.7710876464844,1.0,True,fcpe,50.0,2000.0,80.0
83.49,292.79345703125,1.0,True,fcpe,50.0,2000.0,80.0
83.5,293.169189453125,1.0,True,fcpe,50.0,2000.0,80.0
83.51,293.56634521484375,1.0,True,fcpe,50.0,2000.0,80.0
83.52,293.69317626953125,1.0,True,fcpe,50.0,2000.0,80.0
83.53,293.80084228515625,1.0,True,fcpe,50.0,2000.0,80.0
83.54,294.07305908203125,1.0,True,fcpe,50.0,2000.0,80.0
83.55,294.198486328125,1.0,True,fcpe,50.0,2000.0,80.0
83.56,293.810546875,1.0,True,fcpe,50.0,2000.0,80.0
83.57,293.498046875,1.0,True,fcpe,50.0,2000.0,80.0
83.58,293.1633605957031,1.0,True,fcpe,50.0,2000.0,80.0
83.59,292.81097412109375,1.0,True,fcpe,50.0,2000.0,80.0
83.6,292.9239196777344,1.0,True,fcpe,50.0,2000.0,80.0
83.61,292.6134033203125,1.0,True,fcpe,50.0,2000.0,80.0
83.62,292.35028076171875,1.0,True,fcpe,50.0,2000.0,80.0
83.63,195.3690948486328,1.0,True,fcpe,50.0,2000.0,80.0
83.64,196.26800537109375,1.0,True,fcpe,50.0,2000.0,80.0
83.65,196.69064331054688,1.0,True,fcpe,50.0,2000.0,80.0
83.66,198.68116760253906,1.0,True,fcpe,50.0,2000.0,80.0
83.67,199.74307250976562,1.0,True,fcpe,50.0,2000.0,80.0
83.68,264.97198486328125,1.0,True,fcpe,50.0,2000.0,80.0
83.69,264.35107421875,1.0,True,fcpe,50.0,2000.0,80.0
83.7,265.5458068847656,1.0,True,fcpe,50.0,2000.0,80.0
83.71,266.31964111328125,1.0,True,fcpe,50.0,2000.0,80.0
83.72,291.4870300292969,1.0,True,fcpe,50.0,2000.0,80.0
83.73,292.12115478515625,1.0,True,fcpe,50.0,2000.0,80.0
83.74,292.5140075683594,1.0,True,fcpe,50.0,2000.0,80.0
83.75,292.6493835449219,1.0,True,fcpe,50.0,2000.0,80.0
83.76,292.7986755371094,1.0,True,fcpe,50.0,2000.0,80.0
83.77,293.00006103515625,1.0,True,fcpe,50.0,2000.0,80.0
83.78,294.24224853515625,1.0,True,fcpe,50.0,2000.0,80.0
83.79,294.5360107421875,1.0,True,fcpe,50.0,2000.0,80.0
83.8,293.6910400390625,1.0,True,fcpe,50.0,2000.0,80.0
83.81,293.1015319824219,1.0,True,fcpe,50.0,2000.0,80.0
83.82,292.5500793457031,1.0,True,fcpe,50.0,2000.0,80.0
83.83,292.05108642578125,1.0,True,fcpe,50.0,2000.0,80.0
83.84,292.4764099121094,1.0,True,fcpe,50.0,2000.0,80.0
83.85,293.140380859375,1.0,True,fcpe,50.0,2000.0,80.0
83.86,292.3752136230469,1.0,True,fcpe,50.0,2000.0,80.0
83.87,292.1418151855469,1.0,True,fcpe,50.0,2000.0,80.0
83.88,291.3078918457031,1.0,True,fcpe,50.0,2000.0,80.0
83.89,268.8988037109375,1.0,True,fcpe,50.0,2000.0,80.0
83.9,268.7487487792969,1.0,True,fcpe,50.0,2000.0,80.0
83.91,291.4566650390625,1.0,True,fcpe,50.0,2000.0,80.0
83.92,291.51129150390625,1.0,True,fcpe,50.0,2000.0,80.0
83.93,291.9815673828125,1.0,True,fcpe,50.0,2000.0,80.0
83.94,292.8064270019531,1.0,True,fcpe,50.0,2000.0,80.0
83.95,292.3553161621094,1.0,True,fcpe,50.0,2000.0,80.0
83.96,292.0297546386719,1.0,True,fcpe,50.0,2000.0,80.0
83.97,291.9809265136719,1.0,True,fcpe,50.0,2000.0,80.0
83.98,292.1960144042969,1.0,True,fcpe,50.0,2000.0,80.0
83.99,292.91668701171875,1.0,True,fcpe,50.0,2000.0,80.0
84.0,293.3435363769531,1.0,True,fcpe,50.0,2000.0,80.0
84.01,293.3846740722656,1.0,True,fcpe,50.0,2000.0,80.0
84.02,293.31805419921875,1.0,True,fcpe,50.0,2000.0,80.0
84.03,293.5340270996094,1.0,True,fcpe,50.0,2000.0,80.0
84.04,294.2935791015625,1.0,True,fcpe,50.0,2000.0,80.0
84.05,294.39263916015625,1.0,True,fcpe,50.0,2000.0,80.0
84.06,293.8763122558594,1.0,True,fcpe,50.0,2000.0,80.0
84.07,292.910400390625,1.0,True,fcpe,50.0,2000.0,80.0
84.08,292.1377868652344,1.0,True,fcpe,50.0,2000.0,80.0
84.09,292.09954833984375,1.0,True,fcpe,50.0,2000.0,80.0
84.1,292.505126953125,1.0,True,fcpe,50.0,2000.0,80.0
84.11,293.07305908203125,1.0,True,fcpe,50.0,2000.0,80.0
84.12,293.35198974609375,1.0,True,fcpe,50.0,2000.0,80.0
84.13,197.61605834960938,1.0,True,fcpe,50.0,2000.0,80.0
84.14,197.0333251953125,1.0,True,fcpe,50.0,2000.0,80.0
84.15,196.48309326171875,1.0,True,fcpe,50.0,2000.0,80.0
84.16,196.0736846923828,1.0,True,fcpe,50.0,2000.0,80.0
84.17,195.91683959960938,1.0,True,fcpe,50.0,2000.0,80.0
84.18,195.7122039794922,1.0,True,fcpe,50.0,2000.0,80.0
84.19,195.35623168945312,1.0,True,fcpe,50.0,2000.0,80.0
84.2,194.997314453125,1.0,True,fcpe,50.0,2000.0,80.0
84.21,292.6820983886719,1.0,True,fcpe,50.0,2000.0,80.0
84.22,292.7533874511719,1.0,True,fcpe,50.0,2000.0,80.0
84.23,293.1981506347656,1.0,True,fcpe,50.0,2000.0,80.0
84.24,292.5860290527344,1.0,True,fcpe,50.0,2000.0,80.0
84.25,292.56756591796875,1.0,True,fcpe,50.0,2000.0,80.0
84.26,293.4250183105469,1.0,True,fcpe,50.0,2000.0,80.0
84.27,294.06219482421875,1.0,True,fcpe,50.0,2000.0,80.0
84.28,294.0147705078125,1.0,True,fcpe,50.0,2000.0,80.0
84.29,293.6642761230469,1.0,True,fcpe,50.0,2000.0,80.0
84.3,293.179443359375,1.0,True,fcpe,50.0,2000.0,80.0
84.31,293.3039855957031,1.0,True,fcpe,50.0,2000.0,80.0
84.32,293.49755859375,1.0,True,fcpe,50.0,2000.0,80.0
84.33,293.7250061035156,1.0,True,fcpe,50.0,2000.0,80.0
84.34,293.5749816894531,1.0,True,fcpe,50.0,2000.0,80.0
84.35,292.72650146484375,1.0,True,fcpe,50.0,2000.0,80.0
84.36,292.08111572265625,1.0,True,fcpe,50.0,2000.0,80.0
84.37,292.7933349609375,1.0,True,fcpe,50.0,2000.0,80.0
84.38,293.02911376953125,1.0,True,fcpe,50.0,2000.0,80.0
84.39,292.7789306640625,1.0,True,fcpe,50.0,2000.0,80.0
84.4,292.8885192871094,1.0,True,fcpe,50.0,2000.0,80.0
84.41,292.79827880859375,1.0,True,fcpe,50.0,2000.0,80.0
84.42,292.4339599609375,1.0,True,fcpe,50.0,2000.0,80.0
84.43,292.3426513671875,1.0,True,fcpe,50.0,2000.0,80.0
84.44,292.20556640625,1.0,True,fcpe,50.0,2000.0,80.0
84.45,292.029541015625,1.0,True,fcpe,50.0,2000.0,80.0
84.46,291.93304443359375,1.0,True,fcpe,50.0,2000.0,80.0
84.47,292.23309326171875,1.0,True,fcpe,50.0,2000.0,80.0
84.48,293.058837890625,1.0,True,fcpe,50.0,2000.0,80.0
84.49,293.1097717285156,1.0,True,fcpe,50.0,2000.0,80.0
84.5,293.46087646484375,1.0,True,fcpe,50.0,2000.0,80.0
84.51,293.024169921875,1.0,True,fcpe,50.0,2000.0,80.0
84.52,292.95037841796875,1.0,True,fcpe,50.0,2000.0,80.0
84.53,292.9106750488281,1.0,True,fcpe,50.0,2000.0,80.0
84.54,293.28741455078125,1.0,True,fcpe,50.0,2000.0,80.0
84.55,293.33734130859375,1.0,True,fcpe,50.0,2000.0,80.0
84.56,293.3482971191406,1.0,True,fcpe,50.0,2000.0,80.0
84.57,293.31396484375,1.0,True,fcpe,50.0,2000.0,80.0
84.58,293.1466064453125,1.0,True,fcpe,50.0,2000.0,80.0
84.59,292.84368896484375,1.0,True,fcpe,50.0,2000.0,80.0
84.6,292.88702392578125,1.0,True,fcpe,50.0,2000.0,80.0
84.61,292.6041259765625,1.0,True,fcpe,50.0,2000.0,80.0
84.62,292.7363586425781,1.0,True,fcpe,50.0,2000.0,80.0
84.63,292.799072265625,1.0,True,fcpe,50.0,2000.0,80.0
84.64,196.91725158691406,1.0,True,fcpe,50.0,2000.0,80.0
